b2695cba-e585-4328-8640-ff5526d0f0c4,234985957,2020-12-15T08:37:16.412Z,2020-12-15T08:37:16.412Z,1,打客服先止付看看？,0,M
beb6060a-81b6-4e2c-b76b-f2663a96f683,234961844,2020-12-12T15:34:15.211Z,2020-12-12T15:34:15.211Z,3,"送 用的到的
我是實際的牡羊
恩⋯或是 護手霜 護唇膏
或是 拉鍊好拉又好看的小袋子？
杯子也很好！
（因為我常不見或打破）",2,F
0d3a9562-1f00-4763-9cc1-ba1d25dc6422,234961844,2020-12-14T03:38:55.622Z,2020-12-14T03:38:55.622Z,4,"馬上就有一個愛杯子一個不愛哈哈哈哈好可愛
感謝大家回覆我💪🙏",0,F
384b0872-53a1-448d-8740-06249aee26f6,234961779,2020-12-13T06:24:29.285Z,2020-12-13T06:24:41.515Z,1,結果原po有買嗎,0,F
cc685558-fe53-433d-b334-725d9117d9ae,234961286,2020-12-11T07:16:39.272Z,2020-12-11T07:16:39.272Z,1,首圖好可愛哦🎄,0,F
4f3c57d8-5cc9-4d77-9e4d-7d2cff33739d,234961286,2020-12-11T07:18:08.925Z,2020-12-11T07:18:08.925Z,2,研究員要送禮物了嗎😁😁,0,M
5a4780b6-7495-4e5c-a8a0-a55c0af2b649,234961286,2020-12-11T07:20:40.534Z,2020-12-11T07:20:40.534Z,3,是會有什麼優惠要來了嗎～,0,F
467d1529-1cb2-4fce-b864-83895c2e5ed7,234961286,2020-12-11T07:24:51.914Z,2020-12-11T07:24:51.914Z,4,這次的活動不錯玩,0,F
1905b711-1fa3-4cf2-a9e0-438bcc76fb18,234961286,2020-12-11T07:47:26.641Z,2020-12-11T07:47:26.641Z,5,很喜歡做這種測驗😂,0,F
b293930d-aa2d-4669-aa1b-894ded11a7ff,234961286,2020-12-11T10:18:17.379Z,2020-12-11T10:18:17.379Z,6,也太可愛了吧🥺🥺,0,F
ad97d851-2d29-4ad9-b7d9-17f6d4e51677,234961286,2020-12-11T17:51:16.002Z,2020-12-11T17:51:16.002Z,7,送什麼送什麼🥰,0,F
8d4b0eb2-1e21-45c9-8a4c-fd8217b555cb,234961286,2020-12-12T16:40:00.978Z,2020-12-12T16:40:00.978Z,8,這活動有夠用心！,0,F
e1cf4f36-deef-4ea4-bcf9-4cd43140fc0a,234961040,2020-12-11T08:01:12.236Z,2020-12-11T08:01:12.236Z,1,不用了呀～,0,F
5f29d4e1-e837-45f2-9e9b-4af6a713f4ce,234961040,2020-12-11T12:27:34.625Z,2020-12-11T12:27:34.625Z,2,原來 B1 謝謝你,0,M
604181b2-febb-4926-b1d0-ca61985027b0,234961028,2020-12-12T16:18:00.036Z,2020-12-12T16:18:09.727Z,1,淘寶找得到類似 這好像是韓版衣,0,F
84d6fc39-96eb-48c1-b17f-8eb063f800c1,234961028,2020-12-13T12:08:15.771Z,2020-12-13T12:08:15.771Z,2,B1 謝謝你❤️,0,F
49fc1140-1b98-4363-9a7a-741fbc8c73aa,234961028,2020-12-14T03:17:49.815Z,2020-12-14T03:17:49.815Z,3,"今年好流行襯衫配背心 
但外面一套都要賣將近1000 甚至破千
嗚嗚可憐的荷包🥺",0,F
2584aa0e-875a-4d3b-837d-3d90aeb9d94f,234960596,2020-12-11T05:08:29.375Z,2020-12-11T05:08:29.375Z,1,"妳可以把身分證字號馬掉
留個前幾碼給他
但如果是我就會不買了
因為很奇怪",21,F
fe066afd-15ba-4881-a5b1-79b2ef9fd6a6,234960596,2020-12-11T05:27:10.632Z,2020-12-11T05:27:10.632Z,2,我們是中華民國國籍的,0,M
dd5c0a3a-6197-42af-837f-d0e0cf2f3283,234960596,2020-12-11T05:31:44.516Z,2020-12-11T11:38:30.661Z,3,"這個是xx凱的吧
你可以多找幾間
很多人在賣
但就是不要提供身分證明給對方
我朋友也有賣😂",3,F
7edeb696-caf4-4ab5-8fa9-f9d072376977,234960596,2020-12-11T05:43:18.680Z,2020-12-11T05:43:18.680Z,4,B1 但她說好像一定要身分證字號我也覺得有點怪 （其實我也不清楚給了身分證會怎麼樣嗎盜用資料嗎😳,0,F
a9647d4e-9ddd-4353-bc46-58747eaa981d,234960596,2020-12-11T05:43:55.309Z,2020-12-11T05:43:55.309Z,5,B2 抱歉已更改😅,0,F
eb970425-8d9d-4680-bd8b-b6eb31b8a69d,234960596,2020-12-11T05:44:49.460Z,2020-12-11T05:44:49.460Z,6,B3 那想了解你朋友賣的價錢🙏🏻還有也會要求給身分證嗎😳,0,F
c75bc992-b50e-4c0c-bc9d-2b2a1d397f02,234960596,2020-12-11T05:51:22.918Z,2020-12-11T05:51:22.918Z,7,"B6 我沒聽她說過要身分證
價錢知道比較低一點
我要問一下才能跟你確定她賣的價錢～",0,F
caca73e5-0f6b-4ea3-bffb-8ca59b336b3f,234960596,2020-12-11T05:53:12.407Z,2020-12-11T05:53:12.407Z,8,B7 好的～再麻煩你 如果可以話我跟你朋友買好了感覺比較安全,0,F
8dd760ca-f52d-4afb-bc8f-7d0146dd6f9e,234960596,2020-12-11T05:56:20.128Z,2020-12-11T05:56:20.128Z,9,"B8 幫妳問囉～等她回覆！

我有試吃過
口味蠻好吃的
但有沒有效果我也很好奇😂
畢竟我不是吃長期🥲",0,F
fd14c633-7ffb-4b15-b160-d5f50bf2dda5,234960596,2020-12-11T06:11:37.536Z,2020-12-11T06:11:37.536Z,10,B9 謝謝妳！有效我再來分享🤣,0,F
8995228a-0334-464a-b271-3c692b3c3b4b,234960596,2020-12-11T06:50:20.574Z,2020-12-11T06:50:20.574Z,11,"在這版講國籍問題= =
沒差好不",0,M
a22291c6-74cd-4f3c-acea-9db3c6d2fefb,234960596,2020-12-11T08:47:17.212Z,2020-12-11T08:56:20.456Z,12,"B10 嗨
剛剛朋友回覆了
一盒一樣的價格唷
不定期有活動會送東西
目前是買兩盒送保養品🤔
我知道的就這些～
本來想叫她來回覆結果她迪卡刪了：）",0,F
046d639f-08e0-420e-ab0f-fe9292b7869b,234960596,2020-12-11T10:38:21.227Z,2020-12-11T10:38:21.227Z,13,小心個資喔 怎樣都想不到理由會需要身分證字號,4,M
7d5cc83d-109e-4e91-ae06-e99f0fe4a869,234960596,2020-12-11T11:43:24.212Z,2020-12-11T11:43:24.212Z,14,B12 好的！我再考慮一下 謝謝妳🙏🏻,0,F
a76eb82d-6eb8-4bad-923d-94a37c0da761,234960596,2020-12-11T11:44:44.483Z,2020-12-11T11:44:44.483Z,15,B13 好的謝謝你！對方說若我擔心的話可以在照片上打 僅供玫琳凱公司使用 這樣有比較安全嗎🤔,0,F
33b01cc1-c3d1-4bb5-a1b4-01a59287582c,234960596,2020-12-11T15:24:12.265Z,2020-12-11T15:25:28.529Z,16,"B15 我覺得不要給比較好耶
我買過不少次玫琳凱的東西
都沒要求我給身分證
要求看身分證很奇怪
理由更是站不住腳
建議你找其他賣家買比較好～",1,F
37a8e6f7-3482-467b-bd46-62430b794e9d,234960596,2020-12-11T20:43:08.515Z,2020-12-11T20:43:08.515Z,17,飢餓行銷手法一種，相信我，不用給他身分證也能買到的,0,F
2d9808ff-53d4-4ae1-9075-a5c42e6f8458,234960596,2020-12-11T20:48:04.400Z,2020-12-11T20:48:04.400Z,18,B15 拜託你千萬不要這樣做，就算這樣上面這樣打，他也可以做很多用途，對方有問題，你會在上面發文代表你也覺得不妥，要相信自己的直覺,0,F
35315a09-546a-40d0-9c3d-adf0d0e967d6,234960596,2020-12-12T14:45:08.478Z,2020-12-12T14:45:08.478Z,19,這種東西藥妝店也能買ㄅ,0,F
4c1caee1-6186-4197-8ab0-463a225b3b9c,234960596,2020-12-13T07:01:28.953Z,2020-12-13T07:01:28.953Z,20,感覺只是要騙當下線（？,0,F
99294de8-dd0e-461b-9c64-2008f4bf2be0,234960328,2020-12-11T06:12:31.411Z,2020-12-11T06:12:31.411Z,1,U,0,M
1774b03e-78a1-4cb0-8012-ba2e62fd648d,234960328,2020-12-11T06:58:57.511Z,2020-12-11T06:58:57.511Z,2,B1 U是優嗎？,0,F
4ac40438-4274-4f17-8e90-3b9d2971689c,234960328,2020-12-11T07:27:04.948Z,2020-12-11T07:27:04.948Z,3,嘿B2,0,M
d9e91da3-fe7b-4811-a3d3-f107724de5c8,234960328,2020-12-11T08:15:47.380Z,2020-12-11T08:15:47.380Z,4,B3 請問兩家都是嗎？,0,F
72467dca-c608-4a31-a365-ff1498eaa570,234960328,2020-12-11T09:43:34.295Z,2020-12-11T09:43:34.295Z,5,看看就好這些機會只屬於機器人 B4,4,M
1c7c30ef-f10b-401c-a306-894de69d973a,234960328,2020-12-11T12:00:14.266Z,2020-12-11T12:01:29.527Z,6,神腦如果是官方的商城可以買(蝦皮有開官方帳號，但我不知道你這個是不是)，品牌自己谷歌一下就知道了，至於另外一間就不知道了。,0,F
03156f57-0fc5-436d-a7ce-daaaa1975192,234960328,2020-12-11T12:22:34.041Z,2020-12-11T12:22:34.041Z,7,"B5 我也覺的搶不太到😢
B6 感謝，鼎霖我去查他是通訊行，但因為粉絲數很少所以不確定",0,F
219903a8-f47b-4726-82de-b6107581e1d9,234960328,2020-12-11T12:47:16.737Z,2020-12-11T12:47:16.737Z,8,B7 要有保障還是神腦高一點，可以自己斟酌一下,0,F
718f869b-baf0-47ed-b387-6402bf39e843,234960328,2020-12-11T12:49:11.737Z,2020-12-11T12:49:11.737Z,9,"B8 
https://i.imgur.com/n456G9P.jpg
那想請問這家也是商城是不是也比較有保障？",0,F
f6c4851e-2f45-4ee0-9173-d9713f2d4858,234960328,2020-12-11T16:18:08.744Z,2020-12-11T16:18:08.744Z,10,"B9 你有搶到嗎😭
從來都沒有看到12折亮過",0,F
b0305d18-721e-40cc-a41b-3bc0b2108156,234960328,2020-12-11T16:18:48.200Z,2020-12-11T16:18:48.200Z,11,B10 沒有，根本搶不到😭,0,F
df9169af-bfd4-4afb-bff0-a8376293cc97,234960328,2020-12-11T16:25:30.266Z,2020-12-11T16:25:30.266Z,12,"B11 一路看著其他顏色數量下降我超問號的
難不成大家沒有12折只好怒買原價😂",0,F
af4f1bbc-341e-41ed-a2aa-0e10c0314a01,234960328,2020-12-11T16:27:17.399Z,2020-12-11T16:27:17.399Z,13,B12 我看還是有優惠一些,0,F
5f5acb37-50a8-49ad-8b41-30bb76e961d1,234960328,2020-12-11T18:01:23.869Z,2020-12-11T18:01:23.869Z,14,我有買過神腦官方的～是正的,0,F
2807c0eb-0899-4b88-b704-e8e0e1548a48,234960328,2020-12-11T18:24:40.578Z,2020-12-11T18:24:40.578Z,15,現在還有人不知道神腦？,3,F
02782fdf-d280-4ef4-879b-07c707779a9a,234960328,2020-12-11T18:56:15.880Z,2020-12-11T18:56:15.880Z,16,乾，倒數321進去全售光！真的要禁止機器人欸⋯很煩,1,F
1ca77d9e-f81a-4a64-a130-02bade2953de,234960328,2020-12-12T19:09:25.320Z,2020-12-12T19:09:25.320Z,17,"都是機器人
就機器人大戰
用每人都有的85折卷吧
至少不用在那戰戰兢兢要搶",0,M
94df57ac-e9c6-4d45-8966-1250bde454f6,234960054,2020-12-11T07:39:25.352Z,2020-12-11T07:39:25.352Z,1,"Ig:ture4400
應該是這位吧！我追蹤中的模特兒之前有標他～",2,F
b1b18e13-aa50-4a8c-87e7-c8c3cadac3cb,234960054,2020-12-12T13:41:12.230Z,2020-12-12T13:41:12.230Z,2,B1 他是私人帳號🥸,1,F
567225ec-ed53-4a5d-85bf-46d1cde0de02,234960054,2020-12-13T12:25:09.299Z,2020-12-13T12:25:09.299Z,3,"是B1 那個帳號沒錯喔 他會給追蹤啦 
我有追 他真的超酷！",0,F
4df5da34-e5ac-4e53-98b1-c2fc42b61dd4,234960054,2020-12-13T16:26:13.395Z,2020-12-13T16:26:13.395Z,4,我以為是我發的😍,0,F
702f7048-a9c9-4927-855b-8d93f90efcd2,234960054,2020-12-13T17:26:22.073Z,2020-12-13T17:26:38.847Z,5,有女友囉 可以死心ㄌ 最近很常發閃文,1,F
7d5c98c2-e9de-4f09-ae96-b7636f469f65,234960054,2020-12-14T01:57:30.654Z,2020-12-14T01:57:30.654Z,6,"B5 有女友為什麼不能追😂
只是看看還好吧",2,F
2499f86c-b455-4699-beae-b965c67ad4be,234959692,2020-12-11T03:13:23.795Z,2020-12-11T03:13:58.370Z,1,"就是純銀外面再鍍一層金屬
本體還是純銀的
https://i.imgur.com/PJEI3uc.jpg",0,F
00a44d15-7000-4ecd-809b-cde5dc647c93,234959692,2020-12-11T05:16:38.788Z,2020-12-11T05:16:38.788Z,2,B1 咦！是這樣！ 外面的純銀大多都有再鍍一層金屬嗎,0,F
b69c5126-6acc-4b4f-b83c-7c8c085110e1,234959692,2020-12-11T16:08:31.243Z,2020-12-11T16:08:31.243Z,3,哇 難得沒差評耶,0,F
98b7361f-4cd6-4e94-8f23-455ee0dbfd28,234959692,2020-12-13T15:22:28.740Z,2020-12-13T15:22:28.740Z,4,"如果是銀色的應該是指「合金鍍一層銀」
淘寶很多鍍銀的也都會說純銀",0,F
1c1f7ebb-4afe-494e-a1d4-2d7930ef494b,234959117,2020-12-11T08:15:34.679Z,2020-12-11T08:15:34.679Z,1,認真問：多少才算便宜,0,F
9b364bb3-be1b-49e6-aa7d-7af5e12dcf66,234958410,2020-12-11T02:30:34.650Z,2020-12-11T02:30:34.650Z,1,經過有看到，疑似在整修,9,F
e1662e9d-75d6-4f26-8f94-5d3e677472a7,234958410,2020-12-11T04:23:44.638Z,2020-12-11T04:23:44.638Z,2,也有可能是要整修,6,F
503c3085-3a86-475b-b576-fdfd3163c1ff,234958410,2020-12-11T06:07:40.286Z,2020-12-11T06:07:40.286Z,3,如果是內部整修也有可能歐,4,F
1c9b4cc7-733d-4f34-a5fb-dc087216b7ec,234958410,2020-12-11T16:24:13.266Z,2020-12-11T16:24:13.266Z,4,謝謝大家告訴我！還以為它要關了(不要啊啊啊免運活動需要它（？,0,F
6fa0ce21-9a67-430e-989f-ba67637c75fd,234958410,2020-12-11T17:09:16.921Z,2020-12-11T17:09:16.921Z,5,有可能是整修或者是此門市的包裹量太大店長有跟公司反應不提供收取件的服務，趕快改門市吧，如果是蝦皮收到通知48個小時沒改就沒救囉,4,M
d9022d5f-7a2b-4e47-b6f6-6529b7e62489,234958410,2020-12-11T19:24:45.417Z,2020-12-11T19:24:45.417Z,6,"有可能是整修噢～～～我當初也這樣過！
我們這裡的萊爾富現在整修完加了洗衣服的區域了😂",2,F
161956b6-4d0c-44a8-b0ed-1cdd3653c758,234958410,2020-12-12T17:29:32.676Z,2020-12-12T17:29:32.676Z,7,"前天經過好像貼結束營業
今天經過已經全部空了？",1,F
c40c7918-891e-4022-b4ce-29c236faddb9,234958410,2020-12-13T13:46:48.171Z,2020-12-13T13:47:48.924Z,8,"B5 嗷嗷謝謝你！已經改好惹ww
B6 希望是這樣qwq
B7 咦咦咦！不要RRRRRR
說好的暫時（？
嗚嗚謝謝你們告訴我OAO",0,F
8d1e561d-1209-4549-838c-79b973d128af,234958288,2020-12-10T20:25:37.102Z,2020-12-10T20:25:37.102Z,1,請問在哪購買的？,1,F
34ded754-4ac2-4011-8b1a-967e35dc7d85,234958288,2020-12-10T21:08:18.521Z,2020-12-10T21:14:04.673Z,2,"我的同款帽T標籤長這樣喔 不確定你的是不是假的🤔
https://i.imgur.com/7DpT5Hy.jpg
https://i.imgur.com/rOS0WXk.jpg
可是外套的標跟你一樣 我覺得應該不是盜版
https://i.imgur.com/E1PMVUX.jpg",3,F
9ac85e3c-c3cc-4e02-ad4d-e57dbc954ff6,234958288,2020-12-10T22:07:42.997Z,2020-12-10T22:07:42.997Z,3,"雖然我手邊沒有這款
但品牌標籤的in
i好像真的都是小寫耶",4,F
95c8f317-0fb4-4e5f-b693-195233b748d5,234958288,2020-12-11T02:14:22.550Z,2020-12-11T02:14:22.550Z,4,"Muah的標籤之前就有文章討論了
目前產地中國/韓國/越南都有
標籤各式各樣
想要知道真假還是直接跟賣家要訂單截圖吧",178,F
4f17dabe-1b02-4df2-94a5-798df741f44e,234958288,2020-12-11T02:30:49.509Z,2020-12-11T02:30:49.509Z,5,好假的標籤，哪有印歪的😅,1,F
f93a0fc8-6a2a-4ad2-a2a7-b886dc676198,234958288,2020-12-11T04:14:38.857Z,2020-12-11T04:14:38.857Z,6,"如果muahmuah還買到假的那真的太慘ㄌ
你把你買的那家代購貼上來🉑️ㄇ 
通常看一下代購就知道了哈哈",6,F
dfa81d4b-1102-4ab6-ad90-d5df993d7611,234958288,2020-12-11T05:04:48.466Z,2020-12-11T05:11:57.711Z,7,"看到這篇的我身上剛好穿muah，趕緊看了一下自己的標籤😂
⬇️這張是大學T的
https://i.imgur.com/ZEEsPZW.jpg
⬇️這是外套
https://i.imgur.com/jXLDXZX.jpg
⬇️這是帽T
https://i.imgur.com/8uNFwDD.jpg
3件都是最近才買的 
我覺得你的標籤比起我們的都還模糊不清耶😥
而且字體不太一樣",2,F
26c1de5b-5b0a-4969-929f-cf6a7fd5f282,234958288,2020-12-11T05:06:02.184Z,2020-12-11T05:06:02.184Z,8,"感覺怪怪的
上面muahmuah字跟字的間距也跟其他人的不一樣",1,F
17a373da-7dff-4c74-8c6a-90a73ee1903a,234958288,2020-12-11T05:34:04.631Z,2020-12-11T05:34:04.631Z,9,"B1 B6 我在這間買的😢
https://i.imgur.com/LRtr0Qp.jpg",1,F
88933bda-b2f2-4da0-ba45-fdb0f5b25b4a,234958288,2020-12-11T05:34:58.751Z,2020-12-11T05:34:58.751Z,10,B2 我的標籤還有點掉漆的感覺🥲🥲,0,F
17523d6d-6a2c-458e-949e-1cb6dbb8114f,234958288,2020-12-11T05:36:32.286Z,2020-12-11T05:36:32.286Z,11,B3 昨天拿到貨就迫不及待拿出來看 我買2件 標籤都長這樣 有點掉漆還都是In,1,F
d148f97a-ca7b-4a66-b9e4-4cc12e4bf3af,234958288,2020-12-11T05:37:17.672Z,2020-12-11T05:37:17.672Z,12,B5 我也覺得怪怪的！！！我買2件都長歪的,0,F
816312b6-0ac2-47d5-846d-2f62e5bca239,234958288,2020-12-11T05:39:07.125Z,2020-12-11T05:39:07.125Z,13,B7 我的標籤都掉漆 還歪掉😢😢看來是凶多吉少了,0,F
74d7838a-0abf-468c-9de7-88e3128d4644,234958288,2020-12-11T05:39:23.651Z,2020-12-11T05:39:23.651Z,14,B8 我也覺得⋯😭😭😭,0,F
4a69289f-ff3a-4de0-af7e-9dd974f87553,234958288,2020-12-11T05:41:21.426Z,2020-12-11T05:41:21.426Z,15,B4 有！！我有看到討論文 也有問賣家了 他說這樣很正常 如果不放心可以退貨這樣 只是我覺得In也太奇怪了吧🥺🥺,1,F
aae9d672-7b2b-45e9-a735-0639577c05b9,234958288,2020-12-11T07:34:35.471Z,2020-12-11T07:34:35.471Z,16,那串韓文提醒有拼錯音,7,F
b79e08b0-1e0c-4e59-b7f8-e6188602811d,234958288,2020-12-11T07:56:00.899Z,2020-12-11T07:56:00.899Z,17,B9 我看到評價4.9我就不會買了,8,F
521d28ce-e2fa-49ad-842c-2170e71f17ca,234958288,2020-12-11T08:16:00.341Z,2020-12-11T08:17:13.651Z,18,"B17 好嚴格..

還好我5.0哈哈哈剛剛趕快看一下",3,F
ca63184a-2523-4181-9ebb-7a5402ba83a4,234958288,2020-12-11T08:36:20.417Z,2020-12-11T08:36:20.417Z,19,這一件不是很便宜嗎 沒差吧,3,M
f6df8d5b-4b6c-42d6-9c03-f3f6165d4db9,234958288,2020-12-11T08:41:11.923Z,2020-12-11T08:41:11.923Z,20,"洗滌注意事項最後一個字應該是항 
原po圖片裡面的是방",4,F
5f854511-2cf0-43ff-b805-2ef710fbb7b2,234958288,2020-12-11T08:42:05.831Z,2020-12-11T08:42:05.831Z,21,你標籤上的韓文是錯的耶？？🤔🤔,0,F
49cd3336-3889-4ff7-ae2a-9ceeb628977e,234958288,2020-12-11T08:47:39.312Z,2020-12-11T08:48:50.758Z,22,"沒買過這牌衣服 
但就你的照片跟留言比起來
印刷:
左 看得到白線
右 印刷清楚飽滿
上面正方形左下角:
左 過於圓弧看起來粗細不一 圓形是橢圓
右 只有一點圓弧 圓形像是正圓
文字:
左 방 字體偏長
右 항 字體偏方
製造地:
左 In
右 in
https://i.imgur.com/iZQ2qnX.jpg",6,F
9b9fd60c-e664-4cc2-b354-a85a9d853649,234958288,2020-12-11T08:52:42.404Z,2020-12-11T08:52:42.404Z,23,B9 我也買了這間⋯⋯🥺,2,F
7834b7a9-860e-491f-bbb5-192e93ecdf44,234958288,2020-12-11T09:07:01.815Z,2020-12-11T09:07:01.815Z,24,這標籤真的沒有比較沒有傷害欸,1,M
ff50f98d-7d22-4ccd-8cdf-fad22a3ccc1e,234958288,2020-12-11T09:19:28.454Z,2020-12-11T09:20:09.261Z,25,"這是我一年前買ㄉ外套～顏色不知道是淡掉還是本來就那樣🥲
https://i.imgur.com/85mKrUp.jpg",0,F
218af6b3-7cd5-4946-a684-90e3ea7dc75a,234958288,2020-12-11T10:11:18.210Z,2020-12-11T10:11:18.210Z,26,"放心
標Made in Korea Fish才是假的",128,M
e3b3ecf5-aba8-4050-b670-5f74b68c2a5e,234958288,2020-12-11T11:52:57.874Z,2020-12-11T11:53:54.568Z,27,"其實一家品牌的衣服
會有不同產地是因為他們不會只把衣服發給某一家廠商做

所以其實看標籤的產地不太準
還是要實際問店家是不是正品
並提供發票或收據",1,F
679786b3-c54c-49e1-9beb-c982210315ce,234958288,2020-12-11T12:10:05.545Z,2020-12-11T12:45:27.096Z,28,"雖然沒穿過muah的衣服
但那個水洗標也太廉價了吧
Adidas、Nike的水洗標不會那麼亮面
我目前看過有牌子的衣服水洗標都不會是這種亮面的
如果這是正版的那muah質感也太差了吧...

B32",2,F
7e07d5bc-e0ec-49de-ac58-b4b5f7946d68,234958288,2020-12-11T12:21:01.208Z,2020-12-11T12:21:01.208Z,29,"B28 現在muah的價格很便宜
不該跟這兩個貴桑桑的品牌比",0,F
98f8ed57-d462-4b23-a87a-bfd428a1114d,234958288,2020-12-11T12:29:07.438Z,2020-12-11T12:29:07.438Z,30,"我的大學踢的i 也是小寫
韓文也沒有寫錯的問題",0,F
dd9f4408-3db1-4ebd-8b24-5b0dcdba4c25,234958288,2020-12-11T12:29:53.696Z,2020-12-11T12:29:53.696Z,31,"但我覺得車工看起來還不錯
如果盜版的看些接縫處小細節其實可以看得出來",0,F
3b8defb3-ddf1-4f47-b074-7700bee7cd45,234958288,2020-12-11T12:44:47.901Z,2020-12-12T07:29:13.036Z,32,"B29 我記得一件帽踢或外套也要1000多欸
可是運動品牌如果是短t、背心得水洗標質感也不會這樣 大約1000左右
我是覺得價位差不多所以才這樣比較啦😂
不然AF？AF的水洗標、標籤都很像純棉的那種
B7那個水洗標看起來有比較合理一點",2,F
ed0a20e6-ca2d-488d-a926-fb465d3478da,234958288,2020-12-11T13:21:09.407Z,2020-12-11T13:21:09.407Z,33,"B16 歐歐我看到了！！天吶好誇張欸
B17 我想說4.9好像還好 而且給一星二星的都不是這款😢😢
B19 不想花冤枉錢啦！
B20 好細心謝謝你有看到了！！
B21 有有有看到了！！
B22 好貼心♡♡還做對比圖
B23 趕快檢查衣服！我剛剛申請退款了！
B25 你的也是in耶 我的感覺真的不太對😢
B26 先不要先不要
B27 賣家只說不放心可以申請退款😭我就退了
B28 我也覺得好廉價好奇怪⋯⋯
B30 那你的應該沒問題🤣🤣
B31 材質跟縫線我都覺得還不錯 但是這個標籤 我覺得好怪 我還是退了😰😰",0,F
8ae44a8c-38d1-4ed4-bad3-968ffcff7e04,234958288,2020-12-11T14:33:17.670Z,2020-12-11T14:33:17.670Z,34,"我是直接從韓國買再集運回來的長這樣
但這家的品管真的很不好欸🤦🏻🤦🏻
口袋裡面的布切歪多送我一大塊布
https://i.imgur.com/hF8yIYr.jpg",1,F
02c1f920-e437-4457-be43-fd003b88764e,234958288,2020-12-11T15:20:48.574Z,2020-12-11T15:20:48.574Z,35,"https://i.imgur.com/QU8VFZH.jpg
嗚嗚嗚
我的好像也是盜版的ಥ_ಥ
我在H M韓國代購買的
(怕不能全打所以英文第二字省略）
有人也買過這家嗎",0,F
172beb73-2487-471b-9131-855672bff2e3,234958288,2020-12-11T15:45:49.850Z,2020-12-11T15:45:49.850Z,36,"我也有在原po這家買耶⋯
不過還沒出貨
有大神可以告知這家是真的假的嗎",0,F
9fc2c9be-ae5c-4bab-91c3-59011c60f206,234958288,2020-12-11T15:56:04.416Z,2020-12-11T15:56:04.416Z,37,"這個是我跟住韓國的代購買的～
https://i.imgur.com/pxaRUox.jpg
這個是外套！",1,F
e34deac9-d442-4c63-89f4-54659911b2c8,234958288,2020-12-11T16:24:43.011Z,2020-12-11T16:24:56.360Z,38,,,
e0a7114e-b192-4649-a004-1865d6a9097d,234958288,2020-12-11T16:47:04.837Z,2020-12-11T17:48:45.076Z,39,"我是B35
想問有買的大家
都是花大概多少錢><
我是700
但不是正版的機率很大ಥ_ಥ",0,F
